description,subcategory
"*REFUSAL TO HOW BOARDING PASS* - Upon entering the aircraft the customer assigned herself any random seat, when the customer who was actually allocated the seat showed up, this customer refused to move. When crew asked her for he boarding pass, customer started getting very loud and refused to show her boarding pass. - Customer's boarding pass was checked at the door however she refused to show it later",Disruptive/ Non
"*OLD MEAL* - Upon serving the breakfast service, the customer approached the crew that her meal was not the listed omelet but the previous dinner service, chicken meal.",Economy Class
"*** INCORRECT MENU OPTION*** - One of the Lunch options was different then the menu stated. - F&B ordering application was updated according the menu, however the meal choice was loaded differently. - Option as per lunch menu: ""Pan-Fried Cod with pomegranate dressing and quinoa"", in reality "" the salmon fish with pomegranate dressing and quinoa"" was loaded.",Food
"* Seat reclining inoperative * - After take off, Mr Craig wished to sleep - Cabin crew Khadija, #219741, offered to make his bed, and when she started to prepare the bed, she noticed that seat wasn't moving to flat bed position - Mr Craig was offered to occupy 01K, closest to Mrs Craig, until I fix the seat - Mr Craig optioned to take his rest in 01K, and that he would be coming back to sit to 01E after his rest - Seat was fixed, and operated normally after master power seat reset - Mr Craig was happy with the rest he took, and with his seat being fixed - Customer was happy with the flight, and service received - Customer disembarked happy",First Class
"* Customer cut his finger * - Mr Craig informed cabin crew Khadija, #219741, that he cut his finger when he was opening the shower spa door - He stated that he sustained a small cut when he was locking the door - Customer received treatment on the spot - No further bleeding - Customer stated that he was perfectly fine",Passenger
Defect in the Kis Tablet - Kis Tablet was not working.,KIS Application
"*** GFML cancellation*** - Customer wanted to cancel her special meal, claimed she asked the crew on the previous flight LIS-DXB EK192 but there was no follow up. - Customer asked for the other meal option.",Food
"*** VGML not available *** - Customer has pre ordered the special meal, however the PIL has shown the ""waitlisted meal"".",Business Class
"*** SHORTAGE OF CHOCOLATES FOR SOCIAL AREA *** - 5 hours onto the flight, there was no more chocolates available for the social area.",Loading
-After Light bites service Mr Kirkitelos complained that his IFE system stopped working,Business Class
Mr Whitlie preferred a empty row for himself.,Economy Class
*** HAND HELD COMPUTER DEFECTIVE - DF1040 *** - DF operator #448908 - Hand held computer kept switching on and off by itself. - DF1040 was opened but not done as HHC was inoperative.,Equipment
"*** CHML CANCELLATION REQUEST *** - During the service, Mstr Jones Jr requested to cancel his CHML.",Food
The shirt Nouraldin is wearing on this flights seems transparent. He said he didn't realised it as he got the shirt back from Laundry. Please replace his shirt.,Image 
"*** HNML CANCELLATION REQUEST *** - During the service, Ms Basu requested to cancel her HNML.",Food
"*** Jason #439260 was feeling nauseous and dizzy *** - 3 Hours into the flight Jason complaint about stomach ache, nausea and dizziness - Jason explained that he had already vomited twice",Crew
*** Mr Gui leader of the Heineken Group Malaysia *** - Mr Gui was travelling on the previous sector along with the Heineken Group Malaysia from DXB to KUL - Flight alert was showing a message to welcome the Heineken group Malaysia via PA on DXB-KUL sector - During boarding on this sector Mr GUI was recognized,Economy Class
RE: IFE faulty issue * Many seats in Y/C (20-30 seats ) seat IFE screen were not working properly after take-off. * A few customers complained about the issue.,Economy Class
**EXEPTIONAL TEAM MEMBER** -Sawati is a great team member always professional and a great role model to her colleagues. -Was observed in the cabin being very proactive and always anticipating customer needs especially the mother with infants she was assisting her while she needed to eat or when she needed to use the toilet. -She prepares for the service while i was on break in a great organised way. -She was observed solving few meals issues alone and at the end she informs me to keep the communication up. -,Compliments
